اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1,الدفعة 2,الدفعة3,الدفعة 4,الدفعة 5,الدفعة 6,الدفعة 7,مجموع الدفعات المستحقة,مجموع الدفعات المدفوعة,البنك,تاريخ عقد البيع,POC,رقم عقد البيع,Date
كريم عاطف سليمان عبدالحميد,9754586866,483,483-villa,4415000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 883,000.00","تم السداد 883,000.00","تم السداد 883,000.00","تم السداد 662,250.00","تم السداد 662,250.00","تم السداد 220,750.00","220,750.00",220750,4194250,بنك مصر,24-Aug-21,1,DLM0383,11-Sep-21
معتز رشاد عادل القناوي,3858499176,484,484-villa,5377000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,075,400.00","تم السداد 1,075,400.00","تم السداد 1,075,400.00","تم السداد 806,550.00","تم السداد 806,550.00","تم السداد 268,850.00","268,850.00",268850,5108150,بنك مصر,15-Sep-21,1,DLM0384,16-Sep-21
عمر كمال نبيل السيد,4010280087,485,485-villa,4780000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 956,000.00","تم السداد 956,000.00","تم السداد 956,000.00","تم السداد 717,000.00","تم السداد 717,000.00","تم السداد 239,000.00","239,000.00",239000,4541000,كريدي أجريكول مصر,7-Sep-21,1,DLM0385,6-Sep-21
معتز مختار إبراهيم منصور,7250085883,486,486-villa,4823000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 964,600.00","تم السداد 964,600.00","تم السداد 964,600.00","تم السداد 723,450.00","تم السداد 723,450.00","تم السداد 241,150.00","241,150.00",241150,4581850,بنك مصر,19-Oct-21,1,DLM0386,12-Nov-21
نادر شوقي رشاد عبدالسلام,2988593334,487,487-villa,4861000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 972,200.00","تم السداد 972,200.00","تم السداد 972,200.00","تم السداد 729,150.00","تم السداد 729,150.00","تم السداد 243,050.00","243,050.00",243050,4617950,البنك التجاري الدولي CIB,31-Aug-21,1,DLM0387,18-Sep-21
آية فتحي علي عبدالحميد,6604831597,488,488-villa,5146000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,029,200.00","تم السداد 1,029,200.00","تم السداد 1,029,200.00","تم السداد 771,900.00","تم السداد 771,900.00","تم السداد 257,300.00","257,300.00",257300,4888700,البنك التجاري الدولي CIB,2-Oct-21,1,DLM0388,26-Aug-21
عبدالله رمضان إبراهيم الدمرداش,7488205432,489,489-villa,5044000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,008,800.00","تم السداد 1,008,800.00","تم السداد 1,008,800.00","تم السداد 756,600.00","تم السداد 756,600.00","تم السداد 252,200.00","252,200.00",252200,4791800,بنك مصر,20-Aug-21,1,DLM0389,7-Sep-21
أيمن فؤاد جمال السيد,3624040151,490,490-villa,6312000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,262,400.00","تم السداد 1,262,400.00","تم السداد 1,262,400.00","تم السداد 946,800.00","تم السداد 946,800.00","تم السداد 315,600.00","315,600.00",315600,5996400,بنك مصر,18-Sep-21,1,DLM0390,12-Sep-21
عبدالرحمن حسين أحمد خليل,2038408662,491,491-villa,4473000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 894,600.00","تم السداد 894,600.00","تم السداد 894,600.00","تم السداد 670,950.00","تم السداد 670,950.00","تم السداد 223,650.00","223,650.00",223650,4249350,البنك التجاري الدولي CIB,8-Aug-21,1,DLM0391,1-Sep-21
ياسين حمدي عاطف مبارك,9972552010,492,492-villa,5366000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,073,200.00","تم السداد 1,073,200.00","تم السداد 1,073,200.00","تم السداد 804,900.00","تم السداد 804,900.00","تم السداد 268,300.00","268,300.00",268300,5097700,بنك مصر,10-Aug-21,1,DLM0392,20-Aug-21
إسلام رجب فتحي حبيب,4677164522,493,493-villa,4633000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 926,600.00","تم السداد 926,600.00","تم السداد 926,600.00","تم السداد 694,950.00","تم السداد 694,950.00","تم السداد 231,650.00","231,650.00",231650,4401350,بنك مصر,27-Sep-21,1,DLM0393,28-Aug-21
معتز محمد عبدالرحمن النحاس,4553206154,494,494-villa,4561000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 912,200.00","تم السداد 912,200.00","تم السداد 912,200.00","تم السداد 684,150.00","تم السداد 684,150.00","تم السداد 228,050.00","228,050.00",228050,4332950,البنك الأهلي المصري,28-Oct-21,1,DLM0394,4-Nov-21
نادر كمال مجدي البنا,2567098011,495,495-villa,4561000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 912,200.00","تم السداد 912,200.00","تم السداد 912,200.00","تم السداد 684,150.00","تم السداد 684,150.00","تم السداد 228,050.00","228,050.00",228050,4332950,البنك الأهلي المصري,3-Sep-21,1,DLM0395,15-Sep-21
زياد علي صبري شحاتة,2434586893,496,496-villa,4546000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 909,200.00","تم السداد 909,200.00","تم السداد 909,200.00","تم السداد 681,900.00","تم السداد 681,900.00","تم السداد 227,300.00","227,300.00",227300,4318700,البنك الأهلي المصري,15-Sep-21,1,DLM0396,19-Aug-21
أحمد خالد سمير عبداللطيف,6591310876,497,497-villa,3498000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 699,600.00","تم السداد 699,600.00","تم السداد 699,600.00","تم السداد 524,700.00","تم السداد 524,700.00","تم السداد 174,900.00","174,900.00",174900,3323100,البنك الأهلي المصري,27-Aug-21,1,DLM0397,24-Aug-21
عادل جابر صلاح فوزي,1202514694,498,498-villa,5066000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,013,200.00","تم السداد 1,013,200.00","تم السداد 1,013,200.00","تم السداد 759,900.00","تم السداد 759,900.00","تم السداد 253,300.00","253,300.00",253300,4812700,البنك الأهلي المصري,19-Aug-21,1,DLM0398,7-Sep-21
رامز طارق مصطفى البحيري,6962251215,499,499-villa,5350000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,070,000.00","تم السداد 1,070,000.00","تم السداد 1,070,000.00","تم السداد 802,500.00","تم السداد 802,500.00","تم السداد 267,500.00","267,500.00",267500,5082500,EGBANK - البنك المصري الخليجي,5-Sep-21,1,DLM0399,18-Sep-21
وائل سمير رشاد السمان,4790526635,500,500-villa,4791000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 958,200.00","تم السداد 958,200.00","تم السداد 958,200.00","تم السداد 718,650.00","تم السداد 718,650.00","تم السداد 239,550.00","239,550.00",239550,4551450,البنك التجاري الدولي CIB,16-Sep-21,1,DLM0400,26-Sep-21
إيمان سليمان صبحي الدمرداش,7663808095,501,501-villa,3499000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 699,800.00","تم السداد 699,800.00","تم السداد 699,800.00","تم السداد 524,850.00","تم السداد 524,850.00","تم السداد 174,950.00","174,950.00",174950,3324050,البنك الأهلي المصري,11-Aug-21,1,DLM0401,8-Sep-21
عبدالرحمن إبراهيم عبدالرحمن المصري,2107689631,502,502-villa,4662000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 932,400.00","تم السداد 932,400.00","تم السداد 932,400.00","تم السداد 699,300.00","تم السداد 699,300.00","تم السداد 233,100.00","233,100.00",233100,4428900,البنك الأهلي المصري,19-Aug-21,1,DLM0402,10-Sep-21
أشرف فاروق صبري رزق,3923634227,503,503-villa,4613000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 922,600.00","تم السداد 922,600.00","تم السداد 922,600.00","تم السداد 691,950.00","تم السداد 691,950.00","تم السداد 230,650.00","230,650.00",230650,4382350,البنك الأهلي المصري,30-Oct-21,1,DLM0403,2-Dec-21
علي محمود فتحي فهمي,6135103802,504,504-villa,4858000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 971,600.00","تم السداد 971,600.00","تم السداد 971,600.00","تم السداد 728,700.00","تم السداد 728,700.00","تم السداد 242,900.00","242,900.00",242900,4615100,البنك الأهلي المصري,11-Aug-21,1,DLM0404,28-Aug-21
شادي صبحي رجب منصور,1062182924,505,505-villa,4531000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 906,200.00","تم السداد 906,200.00","تم السداد 906,200.00","تم السداد 679,650.00","تم السداد 679,650.00","تم السداد 226,550.00","226,550.00",226550,4304450,بنك مصر,13-Aug-21,1,DLM0405,19-Aug-21
أدهم عصام فاروق القاضي,9510580556,506,506-villa,4617000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 923,400.00","تم السداد 923,400.00","تم السداد 923,400.00","تم السداد 692,550.00","تم السداد 692,550.00","تم السداد 230,850.00","230,850.00",230850,4386150,البنك التجاري الدولي CIB,17-Aug-21,1,DLM0406,9-Sep-21
حسام جمال سليمان الشربيني,6294903470,507,507-villa,4808000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 961,600.00","تم السداد 961,600.00","تم السداد 961,600.00","تم السداد 721,200.00","تم السداد 721,200.00","تم السداد 240,400.00","240,400.00",240400,4567600,EGBANK - البنك المصري الخليجي,12-Sep-21,1,DLM0407,15-Sep-21
حسين محمود عادل جابر,6687368560,508,508-villa,4566000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 913,200.00","تم السداد 913,200.00","تم السداد 913,200.00","تم السداد 684,900.00","تم السداد 684,900.00","تم السداد 228,300.00","228,300.00",228300,4337700,كريدي أجريكول مصر,19-Sep-21,1,DLM0408,25-Aug-21
إسلام سيد سعيد حسن,9794748343,509,509-villa,5508000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,101,600.00","تم السداد 1,101,600.00","تم السداد 1,101,600.00","تم السداد 826,200.00","تم السداد 826,200.00","تم السداد 275,400.00","275,400.00",275400,5232600,كريدي أجريكول مصر,15-Sep-21,1,DLM0409,21-Sep-21
أيمن جابر صلاح الجندي,4372102263,510,510-villa,6230000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,246,000.00","تم السداد 1,246,000.00","تم السداد 1,246,000.00","تم السداد 934,500.00","تم السداد 934,500.00","تم السداد 311,500.00","311,500.00",311500,5918500,البنك التجاري الدولي CIB,17-Aug-21,1,DLM0410,18-Sep-21
عبدالله إبراهيم فاروق علي,9660071246,511,511-villa,4901000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 980,200.00","تم السداد 980,200.00","تم السداد 980,200.00","تم السداد 735,150.00","تم السداد 735,150.00","تم السداد 245,050.00","245,050.00",245050,4655950,كريدي أجريكول مصر,1-Sep-21,1,DLM0411,2-Aug-21
مصطفى شوقي جابر صلاح,3622966222,512,512-villa,3762000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 752,400.00","تم السداد 752,400.00","تم السداد 752,400.00","تم السداد 564,300.00","تم السداد 564,300.00","تم السداد 188,100.00","188,100.00",188100,3573900,البنك الأهلي المصري,5-Oct-21,1,DLM0412,3-Oct-21
هشام محمود مصطفى منصور,2072548358,513,513-villa,5349000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,069,800.00","تم السداد 1,069,800.00","تم السداد 1,069,800.00","تم السداد 802,350.00","تم السداد 802,350.00","تم السداد 267,450.00","267,450.00",267450,5081550,البنك الأهلي المصري,2-Sep-21,1,DLM0413,7-Sep-21
عمر شوقي رمضان البدري,8828029207,514,514-villa,3389000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 677,800.00","تم السداد 677,800.00","تم السداد 677,800.00","تم السداد 508,350.00","تم السداد 508,350.00","تم السداد 169,450.00","169,450.00",169450,3219550,البنك الأهلي المصري,18-Sep-21,1,DLM0414,27-Sep-21
حسام يوسف خالد السمان,8460983065,515,515-villa,4367000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 873,400.00","تم السداد 873,400.00","تم السداد 873,400.00","تم السداد 655,050.00","تم السداد 655,050.00","تم السداد 218,350.00","218,350.00",218350,4148650,البنك الأهلي المصري,29-Sep-21,1,DLM0415,24-Sep-21
عمر إبراهيم فتحي خليل,4943724468,516,516-villa,6129000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,225,800.00","تم السداد 1,225,800.00","تم السداد 1,225,800.00","تم السداد 919,350.00","تم السداد 919,350.00","تم السداد 306,450.00","306,450.00",306450,5822550,EGBANK - البنك المصري الخليجي,23-Sep-21,1,DLM0416,26-Sep-21
باسم محمود فاروق جابر,8213277944,517,517-villa,3773000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 754,600.00","تم السداد 754,600.00","تم السداد 754,600.00","تم السداد 565,950.00","تم السداد 565,950.00","تم السداد 188,650.00","188,650.00",188650,3584350,البنك الأهلي المصري,19-Sep-21,1,DLM0417,17-Sep-21
عادل كمال شوقي البدري,8845834543,518,518-villa,4411000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 882,200.00","تم السداد 882,200.00","تم السداد 882,200.00","تم السداد 661,650.00","تم السداد 661,650.00","تم السداد 220,550.00","220,550.00",220550,4190450,البنك الأهلي المصري,27-Aug-21,1,DLM0418,22-Sep-21
فادي مصطفى جمال عبدالمجيد,2513155073,519,519-villa,5673000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,134,600.00","تم السداد 1,134,600.00","تم السداد 1,134,600.00","تم السداد 850,950.00","تم السداد 850,950.00","تم السداد 283,650.00","283,650.00",283650,5389350,كريدي أجريكول مصر,23-Sep-21,1,DLM0419,27-Sep-21
حسام علي سيد حبيب,9420269625,520,520-villa,4801000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 960,200.00","تم السداد 960,200.00","تم السداد 960,200.00","تم السداد 720,150.00","تم السداد 720,150.00","تم السداد 240,050.00","240,050.00",240050,4560950,البنك التجاري الدولي CIB,2-Sep-21,1,DLM0420,13-Sep-21
جورج صلاح إبراهيم الرفاعي,2314966486,521,521-villa,3379000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 675,800.00","تم السداد 675,800.00","تم السداد 675,800.00","تم السداد 506,850.00","تم السداد 506,850.00","تم السداد 168,950.00","168,950.00",168950,3210050,البنك التجاري الدولي CIB,5-Sep-21,1,DLM0421,28-Sep-21
حسين سليمان عاطف علي,7409871988,522,522-villa,3433000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 686,600.00","تم السداد 686,600.00","تم السداد 686,600.00","تم السداد 514,950.00","تم السداد 514,950.00","تم السداد 171,650.00","171,650.00",171650,3261350,بنك الإسكندرية,10-Sep-21,1,DLM0422,30-Aug-21
سامي فاروق سمير حسين,7872929250,523,523-villa,5211000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,042,200.00","تم السداد 1,042,200.00","تم السداد 1,042,200.00","تم السداد 781,650.00","تم السداد 781,650.00","تم السداد 260,550.00","260,550.00",260550,4950450,البنك التجاري الدولي CIB,9-Oct-21,1,DLM0423,23-Sep-21
رامز أحمد مختار النحاس,1332426996,524,524-villa,4734000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 946,800.00","تم السداد 946,800.00","تم السداد 946,800.00","تم السداد 710,100.00","تم السداد 710,100.00","تم السداد 236,700.00","236,700.00",236700,4497300,البنك التجاري الدولي CIB,18-Sep-21,1,DLM0424,27-Sep-21
